depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_4,camptothecin (GDSC2:1003),vinblastine (GDSC2:1004),cisplatin (GDSC2:1005),cytarabine (GDSC2:1006),docetaxel (GDSC2:1007),gefitinib (GDSC2:1010),navitoclax (GDSC2:1011),vorinostat (GDSC2:1012),nilotinib (GDSC2:1013),olaparib (GDSC2:1017),axitinib (GDSC2:1021),AZD7762 (GDSC2:1022),afatinib (GDSC2:1032),PLX-4720 (GDSC2:1036),NU-7441 (GDSC2:1038),doramapimod (GDSC2:1042),Wee1 Inhibitor (GDSC2:1046),nutlin-3 (GDSC2:1047),mirin (GDSC2:1048),PD-173074 (GDSC2:1049),ZM-447439 (GDSC2:1050),alisertib (GDSC2:1051),Ro-3306 (GDSC2:1052),MK-2206 (GDSC2:1053),palbociclib (GDSC2:1054),NVP-BEZ235 (GDSC2:1057),GDC-0941 (GDSC2:1058),AZD8055 (GDSC2:1059),PD-0325901 (GDSC2:1060),obatoclax (GDSC2:1068),5-fluorouracil (GDSC2:1073),dasatinib (GDSC2:1079),paclitaxel (GDSC2:1080),crizotinib (GDSC2:1083),sirolimus (GDSC2:1084),sorafenib (GDSC2:1085),BI-2536 (GDSC2:1086),irinotecan (GDSC2:1088),oxaliplatin (GDSC2:1089),BMS-536924 (GDSC2:1091),PF-4708671 (GDSC2:1129),APR-246 (GDSC2:1131),erlotinib (GDSC2:1168),niraparib (GDSC2:1177),MK-1775 (GDSC2:1179),dinaciclib (GDSC2:1180),gemcitabine (GDSC2:1190),bortezomib (GDSC2:1191),GSK269962 (GDSC2:1192),SB-505124 (GDSC2:1194),tamoxifen (GDSC2:1199),YK-4-279 (GDSC2:1239),FK-866 (GDSC2:1248),BMS-345541 (GDSC2:1249),AZ960 (GDSC2:1250),talazoparib (GDSC2:1259),trametinib (GDSC2:1372),dabrafenib (GDSC2:1373),temozolomide (GDSC2:1375),ruxolitinib (GDSC2:1507),linsitinib (GDSC2:1510),epirubicin (GDSC2:1511),pevonedistat (GDSC2:1529),AZD8931 (GDSC2:1549),uprosertib (GDSC2:1553),LCL-161 (GDSC2:1557),lapatinib (GDSC2:1558),NVP-AUY922 (GDSC2:1559),alpelisib (GDSC2:1560),taselisib (GDSC2:1561),SCH772984 (GDSC2:1564),leflunomide (GDSC2:1578),entinostat (GDSC2:1593),OSI-027 (GDSC2:1594),LGK-974 (GDSC2:1598),VE-822 (GDSC2:1613),WZ4003 (GDSC2:1614),AZD5582 (GDSC2:1617),GSK2606414 (GDSC2:1618),PCI-34051 (GDSC2:1621),wnt-c59 (GDSC2:1622),I-BET-762 (GDSC2:1624),apabetalone (GDSC2:1625),OTX015 (GDSC2:1626),ML323 (GDSC2:1629),GS-9973 (GDSC2:1630),PRT062607 (GDSC2:1631),AGI-6780 (GDSC2:1634),AZD4547 (GDSC2:1786),ibrutinib (GDSC2:1799),Acetalax (GDSC2:1804),oxaliplatin (GDSC2:1806),carmustine (GDSC2:1807),topotecan (GDSC2:1808),teniposide (GDSC2:1809),mitoxantrone (GDSC2:1810),dactinomycin (GDSC2:1811),fludarabine (GDSC2:1813),nelarabine (GDSC2:1814),fulvestrant (GDSC2:1816),vincristine (GDSC2:1818),docetaxel (GDSC2:1819),podophyllotoxin (GDSC2:1825),Dihydrorotenone (GDSC2:1827),Elephantin (GDSC2:1835),Sinularin (GDSC2:1838),Sabutoclax (GDSC2:1849),OF-1 (GDSC2:1853),KRAS (G12C) Inhibitor-12 (GDSC2:1855),BDP-00009066 (GDSC2:1866),buparlisib (GDSC2:1873),BVD-523 (GDSC2:1908),venetoclax (GDSC2:1909),ABT-737 (GDSC2:1910),dactinomycin (GDSC2:1911),GSK2110183 (GDSC2:1912),AZD3759 (GDSC2:1915),AZD5363 (GDSC2:1916),AZD6738 (GDSC2:1917),AZD8186 (GDSC2:1918),osimertinib (GDSC2:1919),cediranib (GDSC2:1922),GDC-0068 (GDSC2:1924),GDC-0810 (GDSC2:1925),GNE-317 (GDSC2:1926),I-BRD9 (GDSC2:1928),Telomerase Inhibitor IX (GDSC2:1930),MIRA-1 (GDSC2:1931),NVP-ADW742 (GDSC2:1932),P22077 (GDSC2:1933),savolitinib (GDSC2:1936),UMI-77 (GDSC2:1939),WIKI4 (GDSC2:1940),YM-155 (GDSC2:1941),WEHI-539 (GDSC2:1997),BPD-00008900 (GDSC2:1998),foretinib (GDSC2:2040),BIBR-1532 (GDSC2:2043),Pyridostatin (GDSC2:2044),AMG-319 (GDSC2:2045),MK-8776 (GDSC2:2046),BVD-523 (GDSC2:2047),vinorelbine (GDSC2:2048),VX-11e (GDSC2:2096),uprosertib (GDSC2:2106),AZ6102 (GDSC2:2109),GSK591 (GDSC2:2110),VE-821 (GDSC2:2111),AZD6482 (GDSC2:2169),AT13148 (GDSC2:2170),BMS-754807 (GDSC2:2171),JQ1-(+) (GDSC2:2172),Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159
ACH-000349,HCC1500,Breast,Breast Ductal Carcinoma,ERpos HER2neg,Luminal,,8.433379381,,,,,,,,-3.578664247,0.911312679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.422453629,,,,,,-2.937993571,,-1.989900105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.489724516,,,,3.00644542,,,,,,,,-1.377214548,,,-0.198723897,,,,,,,,,,,,,,1.879581744,,,,,,,,1.449861484,,2.269478661,,,8.98897437,,2.698562902,,-0.184323133,,,1.248278472,,4.969341414,,,,-6.929830036,-0.600736448,,,,,,,,,,,-4.13732902,,,3.596903013,3.709998971,,,2.411108933,,,-1.485961363,,,-0.593083183,,,,,,,0.881552345,,,3.324467795,,,,,,2.837126414,,,,,,,2.260236391,,,-1.686424166,,,-0.971045066,-0.270458141,0.017984215,,1.637534093,,,,,,,,,,,,,,,4.168091955,,,,,-2.528359434,,,,,,,,,3.343591171,,,,,,,,,,,,,,,,1.895365644,3.019798019,,-1.544495058,,3.381982684,2.871059547,1.959716008,,,,4.057350342,1.983289787,,,,,2.243767834,-0.962581332,,4.099181466,,,-4.767358842,6.811703741,,,,,-1.097092818,,,-2.959535814,-5.459585316,,-0.242773808,,-0.164935677,,-9.084904693,,1.975607496,,2.001805831,,,,,,2.161917747,,,,,3.825409341,4.167058865,,,,,,,,,,,,,,,,
ACH-000930,HCC1569,Breast,Breast Carcinoma,ERneg HER2pos,Basal A,,10.60336561,,,,,,,,-0.560133027,2.623213182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.269839517,,-0.771618729,,,,,,,,,,,3.85553435,2.193412059,,3.200816238,,,,,,,,,-2.577786007,3.083011079,,0.094229724,,,,,,,-4.884284251,,,,,,3.349739429,2.87496498,,,-2.184219933,,,,2.308104164,-1.428498884,,1.613917091,-1.680465403,,11.32846156,,2.58096967,,0.063574694,,3.9064684,2.234481887,,,,,,-7.884735509,,,,,0.258060721,,,-5.37262772,11.78234004,,,-4.162224532,,,3.916959163,2.379640765,,,2.024897552,,2.222706017,-0.354736321,,,0.700623625,4.253109091,,,3.877996964,,,2.385436061,,,4.035153825,,-2.946506583,,,,2.843240546,,,,,,,2.430436313,,,-3.542753718,,,-0.795629206,-0.744389155,0.427802972,,1.169607662,,,,,-5.633287084,,,,,,,,,,4.197293432,,,,,2.335837631,,,,,-2.476181922,,,,2.819055009,0.781695652,,,,-0.168441224,,,,,,,,,,,2.740790455,,,-1.004759948,,2.420560937,2.960242376,2.613409602,3.118944858,,-2.821502028,,0.9611526,,,,3.537722737,2.079816238,-0.490801234,,,,,,6.752381626,,,,,,,3.298047518,-0.967002259,-5.017173704,,0.588594221,4.522070928,-0.575057092,,,,,,1.955582722,,,,,,2.674395324,,,,,,,,,,,,,,,,,,,,,,
ACH-000196,HCC1599,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.356967595,,,,,,,,,,,,,,,,,,,,,,,-5.303725691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.640448693,-0.557010743,-4.324557336,-1.198740632,,,,,,3.847945198,-7.019174469,,-8.021087045,,,,,2.765236872,,,,,,,,-1.297114438,,,,1.183522731,7.518780437,,3.242686699,,-1.084407444,,3.28090348,4.648202957,,,,1.774600944,,,-0.403426284,0.407834894,,,1.222707395,,,-4.366775384,9.740763554,,,-5.50530582,-6.606744132,,2.989964874,3.854007057,,,2.751123582,-5.508042614,,-1.861752534,,,1.130501549,,2.351727212,,,,,0.89544103,,,3.394096356,,-2.925794284,,,,,-0.843379719,,3.248879543,,,,0.123743252,4.216658993,,,,,-3.074346227,-2.636576363,-1.627818089,,-1.463268061,,,,,-4.520930796,,1.875511547,,3.671942383,,,,,4.17058567,4.109420858,,3.975500152,,,0.133917015,,,-0.01805451,,-0.206029862,0.687930234,,4.137663069,,-0.2384903,4.198815162,,,-3.306220075,,,-3.995008148,,3.129592224,,,,,,1.077696366,2.671896531,,,,1.3598425,2.031682023,0.800242371,2.697229519,,,2.636760595,-1.28971376,,,,1.60150199,1.851433142,-1.890743795,,1.507415251,,0.805054398,,6.056514994,,1.345885727,,-4.475363937,-3.546753478,3.446675259,,-2.932200975,-6.847346142,,-2.368610765,3.210065356,-1.84120262,-0.732994347,,-8.598405546,,,0.090354096,,,,-4.137593832,,1.669050483,,,,,,3.893780245,,,-4.287679133,,,1.257461281,,-3.239375418,-2.252548931,-5.79737261,-0.016995424,,,,,
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal A,,9.381379184,-9.606164357,2.528560902,-1.710574349,-9.040596815,,,,,,,,,,,,,,,-3.120384807,,-2.344797487,,-2.695736795,,,,-4.764868149,,,,,,,,,,0.7944018,,6.109160588,,,,,,,,0.41379199,,,,,,,,,,,,,,,2.868597092,,,0.947314787,,,,,,,,,,,,,,,4.011935516,0.250312813,,2.394012886,2.218895903,-5.548047711,,-5.586104087,,1.347668434,,,-3.052613013,3.253856191,-7.420911705,-1.695387171,,,,,,-1.129860663,-6.915661101,3.341206999,-7.367882151,,,,,3.561595503,,,-4.662816866,,,,,-1.467966075,,1.677689243,,2.337377742,11.2270961,,2.327639611,,0.059355244,,4.697800626,,,4.960789833,,,,-7.327272985,-2.771511212,,,,-1.25481434,,,,9.858201855,,,-2.699442302,-8.527798452,,3.045443535,3.821959806,,,0.332240733,-6.676811875,,-0.701092971,,,2.746186049,,2.708882919,3.064387506,,,,2.910578288,,,3.911735577,,-2.364125391,,,,2.309464843,1.132958986,,,,,,3.201231847,3.933349979,,,,,-0.137900483,-0.607384261,0.533430805,,1.64583257,,,,,,,,,,,,,,4.03924201,4.144466559,,,,,3.840675627,,,,0.49935807,,,,,3.178188724,1.515338169,,,,,,,-1.881255666,,,2.688733482,,,,,2.021950903,1.268738457,,,,3.992984026,1.966882103,1.235368055,2.938026033,,-2.367757907,,0.891785847,,,,3.545599815,2.228234429,2.578158393,,2.438518489,,,,7.500843294,,,,,-2.542701139,,,-2.600480724,-4.428709373,,2.223462814,4.08102334,-0.512370155,,-0.400016941,-6.679732227,,,1.72553086,,,,,,2.188144753,,4.304396031,,,4.268761039,4.128997162,,,,,,,,,,,,,,,,
ACH-000223,HCC1937,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal A,,,,,,,,,,,,,,,,,,,,,-0.484891229,,,,,,,,-5.880531269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.112861187,,,,,,,,,,,,,,,3.042670022,,,,,,,,-2.205497493,,,0.709176496,,,,,,,,,,,,,,,,,,,,,,-0.01090929,,,,,10.37191395,,2.577254607,,0.549917059,,3.8252795,3.103668444,,4.264186665,,,,,0.00550741,,,,,,,-4.21786542,11.68690911,,,-3.403648668,,,,2.337366465,,,2.251713878,,,,,,,4.308516794,2.94572439,,,,,0.742324152,,,4.067878814,,-1.53986634,,,,2.24941867,,,,,,,3.575221133,,,-4.816591426,,,0.763795077,-0.060471349,1.092651977,,1.927348475,,,,,,,,,,,,,,4.057221314,4.292832452,,,,,,,,,,,,,,,2.323355758,,,,,,,,,,1.408034568,,,,,3.19536792,0.509813841,,-2.693761744,,,3.583411815,2.677592871,3.897039155,,2.529518764,,1.855126135,,,,4.068833969,2.173675352,3.873293029,,,,,,7.692446417,,,,,,,,-0.373219178,-2.366314966,,,,0.213574702,,,,,,1.575408654,,,,,,2.70891098,,,,,,,,,,,,,,,,,,,,,,
ACH-000859,HCC1954,Breast,Breast Ductal Carcinoma,ERneg HER2pos,Basal A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.217471844,,,-0.008827672,,3.163818882,,-3.880575979,,,,,,,,,,,4.186748614,3.203911949,,2.997744915,2.867967423,,,,,,,,-0.773800278,,,1.51879635,,,,,,4.561277602,-6.961374097,,,,,,,2.911157136,,1.705347959,,,,,1.926369202,-0.964709071,,,,1.602191282,9.853630073,,3.094368425,,-0.56687875,,3.899340361,1.224041319,1.351437793,4.742745154,,,,-6.475794223,1.482625236,,,,,,,,11.03755412,,,-3.090403245,-6.095918722,,2.655598944,3.424468437,,,2.159550047,-6.787602871,,-1.718179427,,,-0.520796082,1.058915489,,,3.682981054,,,-0.821505255,,,5.265184228,,-1.221348025,,,,1.571059236,,,,,,,,,,-5.198283403,,,,,,,,,,,,-7.252570121,,,,,,,,,,4.131920017,,,,,3.964332558,,,,,,,,,,,,,,0.599258502,,,,,,0.157426012,,,,,,4.160251934,,,,4.195619584,3.434299904,2.785254338,3.875485623,,-3.218032038,,-1.563016728,,,,,1.952624092,-1.574511783,,,,,,6.720322451,,,,,-2.01819555,4.116150472,3.518961079,-1.045657783,-3.579578651,,,4.233620369,1.222724257,,,,1.959799165,,2.191272947,,,,,,2.652570113,,,,,,,,,,,,,,,,,,,,,,
ACH-000725,HCC202,Breast,Breast Ductal Carcinoma,ERneg HER2pos,HER2 Amp,,,,,,,,,,,2.163607855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.665201274,,,,,,,,,,,4.171233756,,,,,,,,,,,,-0.113642603,,,2.471347549,,,,,3.115879453,,,,,,,,,2.597118832,,,,,,,,,,,,,,,2.644473191,,,,3.689642745,2.14001684,-0.347293086,,,,,,-0.056057776,,,,4.664001608,,,-3.178639515,11.22070901,,,-5.235462407,,,3.212209265,,,,,,,-1.412574307,,,0.625597577,,3.243613269,,,,,-2.036269896,,,2.712183428,,,,,,,,,3.062486976,,,,1.966983762,,,-4.762723316,,,-1.523516287,-1.774209259,-1.001369033,,0.724904177,,,,,,,,,,,,,,4.178438239,,,,,,,,,,,,4.004878664,,,,2.155732205,,1.652001271,,1.932684407,,,,,,,,,,,1.765582389,1.811774557,,,,3.320352585,2.787033785,2.714226035,,,-0.803203307,3.481725181,-0.254144225,,,,1.766642105,-0.015494582,-1.447011457,,,,,,7.924248442,,,,,,,,-3.646163326,-5.339824088,,-1.18856531,,-1.412516081,,-8.1766805,,,,1.078148528,,,,,,2.38448389,,,,,,3.797532883,,,,,,,,,,,,,,,,
ACH-000691,HCC2157,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal A,,8.760548236,-4.736912246,,,-7.395512861,,,,,-0.751044093,,,,,,,,,,-1.647561486,,-0.693620532,,-1.496408495,,,,-5.371917072,-1.294740791,,,,,,-7.900340782,,,,,,,,,1.252890879,,-2.992390707,0.10028469,,,,,,1.393439219,,,,,,,,,,,2.729966192,,-0.435872881,,0.279051766,2.299283586,-1.872252241,3.123826819,,,,,,,,1.834453117,,,,,2.806285677,1.645115845,-4.398050395,,,,,,,-2.355931417,,,0.44363257,,,,,,,-5.737965853,,-4.513497739,,,,,,,,,,,,,-0.674423879,,,-1.23064541,1.390700701,11.86132799,,3.909625297,,-1.189192492,,,3.796517904,,,,,,-7.302247701,0.17739875,,,,,,,-4.147869667,10.02683826,,,-5.165299541,-8.982337261,,,2.056203437,,,2.433833244,,,,,,,,,,,,,,,,5.085750868,,-4.061683574,,,,2.343442951,,,,,,,0.777264834,,,,,,,2.278673898,1.826648912,,2.19039839,,,,,-4.757079407,,,,,,,,,,,,,,,,,,,2.822171761,-2.180495857,,,,,,,,,-2.849837853,,,,,,3.011462599,,,,,2.872252101,3.922167711,,,,3.277300072,3.161725191,2.611719658,4.177375238,,-1.507429388,3.489382153,0.001864488,,4.187490876,,,3.047539939,-1.351947367,,2.741535945,,,,7.532884211,,,,,-2.708884602,,4.215040865,-3.488361344,-4.226517086,,-1.855024548,5.087273483,0.086947028,,,-7.626042608,,,2.189617208,,,,-3.012451213,,3.629100275,,,,,,3.82851885,,,,,,,,,-0.469921799,,0.93366966,,-1.886058558,,,
ACH-000755,HCC2218,Breast,Breast Ductal Carcinoma,ERneg HER2pos,HER2 Amp,,,,,,,,,,,1.032733739,,,,,,,,,,,,,,,,,,,-5.088916216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15432747,,0.146105684,,1.58555952,,1.364380911,,,-3.402706542,,,,,,,,4.115644414,,,,3.255369327,,,,,4.308192854,,,-1.444373177,,,-0.001761487,,,,,-2.190730456,,,,,,,,,3.900391789,,,,,,,,0.484403422,,,,,,,3.748930262,,-0.584760945,,4.431349315,2.177409809,0.537971408,,,,,-2.558686246,1.763528235,,,,,,,,,,,-5.133287327,,,2.501192963,,,,,,,-1.441404446,,,,,,,,,,,,,3.230246892,,-3.424540696,,,-2.317219352,3.022257081,,,,,,,1.490910734,,,,,,,-0.668966272,2.506355373,,1.317006507,,,,,-5.692742847,,,,,,,,,4.145001571,4.024011922,0.831069842,,,,,,1.646260085,,2.844008523,0.414346762,,,,,,,,,,,,,,,0.957597329,,,,,2.931855026,3.799789835,,3.634329688,,3.030829596,4.009373251,,,,1.540322171,2.941695563,2.201897069,,,,2.651100489,,,,3.212512441,,,,6.894128531,,,,,-2.179357493,,,-0.930033026,-5.834632058,,-1.13996885,3.375670156,1.084968462,,,,,,1.608208393,,,,-2.55181209,,2.719723955,,1.367767123,,,,3.8517108,,,,,,,,,-1.174066517,,0.559442294,,,,,
ACH-000276,HCC38,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal A,,,-5.920519942,,,-6.460881327,,,,0.162646819,,,,,,,,,,,0.45965773,,,,-0.695801872,,,,,,,,,,,,,,,,6.490212532,,,,,,,,,,,,,,,,,,,,,,,,,,-1.267066103,,,,1.012876126,,,,,,,,,,,,1.492532468,,3.318506229,3.295005185,,,,,,,,-4.048545137,1.547694068,-5.365120533,0.305993331,,,,,,,-7.844868059,,-5.531955077,,,,,3.86924953,,,,,,,,0.721148096,,,-1.38564673,,11.13799691,,3.374440662,,0.021864903,,4.465344363,3.160022568,,,,,,-7.354859798,2.159907371,,,,-1.619680699,,,-5.212193459,10.6601692,,,-4.849179402,-6.813133149,,,3.280297964,,,2.958851997,,,,,,,,,2.019715571,,,,3.072022717,,,4.152918048,,,,,,2.738817035,,,3.242771206,,,,2.130004158,4.317679421,,,,,-0.310713668,-0.896285653,0.123171142,,1.378778091,,,,,,,,,,,,,,4.14954348,,,,,,4.079378535,,,,,,,,,1.774268038,0.008015622,,,,3.051182622,,,-2.713609667,,,1.227296666,,,,,2.856679192,1.104737373,,-3.022940672,,,2.091787403,2.203898805,0.877155416,,-1.928969054,,1.778956179,,,,3.10901442,1.798512027,1.175810437,,4.045927671,,,,6.700966215,,,,,-1.523967922,,3.228880293,-2.613905991,-4.034276953,,0.250514842,3.132945024,-0.533602271,,-6.035436671,-6.57380412,2.577564167,,1.724994252,,,,,,2.544729921,,,,,,,,,,,,,,,,,,,,,,
ACH-000668,HCC70,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal A,,10.29261216,,3.281574866,,,,,,,2.473407918,,,,,,,,,,-1.14424344,,,,,,,,,,,,,,,,,,,,6.540031919,,,,0.421618685,,,,,,,,,,,,,,,,,,,,,,-1.184139776,,,,,,,,,,,,,,,4.072542078,,,3.085534355,2.548183019,,,,,,,,-0.814658127,,,0.141749171,,,,,,,-7.645251491,,,,,,,3.050018701,,,-1.270949423,,,,,-1.458216369,0.463441454,,-1.137746802,2.254632713,8.784280478,,3.958657535,,0.809495498,0.705320028,,2.211798503,,,,1.264580851,3.773209804,-5.854329677,0.798644029,0.200471421,,,,,,-3.813472889,11.60253589,,,-3.946008095,-6.812732999,,3.279578029,1.386854756,,,2.521186215,-3.712755747,,-2.232035578,,,-1.229451594,,,2.612622903,,,,,,,3.605731606,,-3.629069826,,,,2.795586308,,,3.016800384,,,,1.754317301,,,-1.422000404,,,-0.441410223,-1.077320418,-0.383146924,,0.316237244,,,,,-4.840233972,,,,4.094234188,,,,,3.637694572,4.146815159,,,,,,,,,-1.295402044,1.77360379,3.206617687,,,,1.901420021,4.181972269,,,,,,,,,3.043824023,,,,,2.505768688,-0.466984853,,,,3.949281836,3.08604614,2.564737442,,,-1.77264448,,-0.431247153,,,,3.465106676,2.172694242,-0.546702067,,2.693355232,,,,7.773826818,,,,,-2.998566711,,,-0.548879072,-3.96740766,,-0.073488631,,-0.628361117,,,,,,1.785762496,,,,,,3.910783944,,,,,,,,,,,,,,,,,,,,,,
ACH-000643,HDQP1,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal A,,10.87452045,,,,,,,,,,,,,,,,,,,0.750681343,,0.566429547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.482278089,,,,,,,,,,,,,,,,,,0.507080801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13445649,,3.07462911,,-0.144326354,,,,,4.723924317,,,,,3.904050799,,,,,,,,11.69275676,,,,,,,3.990100966,,,2.925384625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.114712031,,,-5.171196905,,,1.815758943,0.818168726,2.001375767,,2.270043797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.616277021,,,,,,,,,,,,,,,2.978934333,2.713322202,,,,,2.490524289,2.227195583,2.873723453,,0.655273305,3.722066092,1.360973789,,,,,1.838197206,0.892278072,,,,,,5.921233851,,,,,,,3.592733387,,,,0.884874889,5.138278996,1.209639467,,-0.711627372,,,,1.794184542,,,,,,2.572881038,,,,,,,,,,,,,,,,,,,,,,
ACH-000148,HS578T,Breast,Breast Carcinoma,ERneg HER2neg,Basal B,,,-7.132661582,,,-7.66163931,,,,,1.952206853,,,,,,,,,,-0.832582504,,,,-3.09565311,,,,-5.56384102,,,,1.599577573,,,,,,,,,,,1.46865935,,,-5.092774857,1.281070473,-0.08625172,,-4.844071271,,,,,,,,,,,,,,,,-2.875608084,,2.291611853,,-1.017770161,,,,,,,,,,,,1.919132493,,2.381648129,2.915077986,,,,,,,,,,,3.598260677,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33656112,,3.981354365,,0.991916752,,4.134767532,,,,,,,,0.497630693,,,,,,,,10.2054548,,,,,,,3.727946339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.412442904,,,0.75120333,,,1.587037774,0.720708696,2.858536904,,2.948316746,,,,,,,2.708000273,,,,,,,,,,,,,,,,,,,,,,,0.895484578,,,,-3.961762794,,,,,,,,,,,2.376770555,3.723820805,,-2.818684924,,1.380764163,1.90825613,0.931887835,1.134527441,,,1.12592916,-1.646334699,,,,-0.404842413,1.217589104,-1.479402899,,1.960319401,,,,5.783628167,,,,,,3.567429941,3.875391163,-1.425578156,-3.692263366,,-1.369279436,4.57574209,-1.348385296,,-4.676087014,,,,0.103642565,,,,,,2.661168504,,4.311351672,,,,,,,,,,,,,,,,,,,,
ACH-000711,JIMT1,Breast,Breast Ductal Carcinoma,ERneg HER2pos,Basal A,,9.731588365,-7.701170313,,,-8.731643248,,,,,1.242636991,,,,,,,,,,-1.011265225,,,,-3.387972557,,,,-5.499857739,,,,,,,,,,,,,,,,,,-4.879108059,1.184374514,0.087788267,,,,,,,,,,,,,,,,3.159644845,,-1.301427697,,,,-2.401520933,,,,,,,,,,,,0.776215143,,1.422014336,1.623273324,,,,,,,,,3.527399849,-2.743610896,1.220329166,,,,,,,-7.437631882,,,,,,,,,0.057693706,,,,,,-1.141641488,,-0.726141465,,,10.43669002,,3.144067956,,-0.708016924,,3.758444342,1.246250991,,4.692647198,,,,-7.436545769,0.009794048,,,,1.075325336,,,-6.489023084,11.7411089,,,-3.773717135,-9.774397972,,,1.307088228,,,2.465797151,-5.123308612,,,,,1.817419312,,,,,,,,,,,,,,,,3.040201997,,,3.33761674,,,,,,,,,,,,2.918247814,,2.785280542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.628394174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000019,MCF7,Breast,Breast Carcinoma,ERpos HER2neg,Luminal,,,-4.571338013,,,-7.233595744,,,,,2.591878898,,,,,,,,,,,,,,-5.769712579,,,,-5.81401999,,,,,,,,,,,2.87256908,6.303270678,,,,,,-3.584752497,0.118130145,-0.968057537,,,,,2.136288888,2.194638051,,,0.777106129,,,,,,,,,-1.083414595,,,,,2.506342978,,,,,,,,2.662560561,,,,,1.678228916,1.951353462,,,,,,,,-5.803293211,0.283341109,-7.532175614,,,,,,,4.690774629,-7.141013865,,-4.695931097,,,,1.491321327,,,-0.881372675,-1.753919294,-1.233196141,,,,-1.287596207,1.211714532,0.797611527,,-0.888041858,11.63822714,,0.499391347,,-0.121961135,,2.792814245,1.839179169,,1.891404486,0.576428498,0.817757947,,,,-1.781388577,,2.99721674,0.942644873,,,-7.785855833,7.455031634,,,-5.230489613,-11.61029809,,,-1.28956502,,,1.05916722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.616636553,,,1.468656609,,,,,,,2.97635139,,,,,,,,,,,,,,,,0.263869837,,,,,,,,,,,,,,,,,,1.103861599,,,,,,,,,,,2.890997747,,,,,,3.213586159,3.228062933,3.711883288,,-0.021213413,,2.090419377,,,,3.880432778,2.714367811,1.084796987,,3.153316439,,,,6.66059858,,,,,-3.075972798,4.13298023,,-4.885194239,-4.308330522,,0.956984253,4.09587293,-0.045120168,,,,,,1.444813809,,,,,,2.99723636,,,,,,,,,,,,,,,,,,,,,,
